state_name,district_name,market_center_name,Variety,group_name,Arrival,MIN,MAX,MODAL,date_arrival
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,4750,5330,5050,9-Aug-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,40,4725,5320,5100,8-Aug-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,77.5,4700,5345,5100,5-Aug-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,85,4675,5320,5100,4-Aug-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,70,4700,5360,5100,3-Aug-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,90,4725,5335,5100,2-Aug-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,80,4760,5345,5100,1-Aug-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,115,4825,5305,5050,29-Jul-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,95,4800,5305,5100,28-Jul-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,145,4675,5300,5100,26-Jul-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,75,4750,5295,5050,25-Jul-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,95,4750,5275,5200,24-Jul-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,145,4675,5350,5100,22-Jul-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,100,4960,5395,5100,20-Jul-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,75,4960,5440,5100,19-Jul-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,15,4750,5330,5000,18-Jul-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,150,4750,5220,5100,17-Jul-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,34,4600,5405,5100,29-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,50,4650,5445,5000,28-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,30,4550,5360,5050,27-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,20,4600,5405,5200,26-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,110,4650,5425,5100,24-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,260,4250,5375,4875,23-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,215,4750,5555,5200,22-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,185,4850,5575,5400,21-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,190,4850,5590,5250,20-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,150,4900,5610,5250,19-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,55,4875,5565,5250,17-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,240,4850,5555,5400,16-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,4750,5500,5250,14-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,150,4800,5555,5250,13-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,120,4850,5540,5250,12-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,100,4500,5470,5100,10-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,120,4750,5485,5200,9-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,170,4875,5540,5250,8-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,31.5,4055,5395,5000,7-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,40,4725,5310,4900,6-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,20,4750,5305,5000,3-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,120,4325,5570,5000,2-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,4500,5560,5400,1-Jun-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,210,4055,5575,5100,31-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,220,4105,5690,5250,30-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,200,4055,5665,5100,29-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,190,4005,5630,5250,27-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,200,4055,5600,5250,26-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,220,4005,5600,5250,25-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,4000,5650,5250,24-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,4055,5710,5100,23-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,122.5,4050,5665,4700,22-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,120,4025,5630,5000,20-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,140,4005,5665,5400,19-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,120,4005,5640,5250,18-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,140,4500,5635,5250,17-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,120,5050,5690,5500,16-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,172,4525,5700,5250,15-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,170,4500,5700,5250,13-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,120,4250,5500,5250,11-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,275,4400,5600,5400,10-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,400,4800,5610,5250,8-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,4005,5665,5300,6-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,4025,5650,5250,5-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,4000,5630,5250,4-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,205,3750,5685,5400,3-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,200,4000,5600,5450,2-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,200,4000,5660,5400,1-May-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,175,5055,5725,5500,29-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,190,5075,5695,5550,28-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,280,5150,5770,5500,27-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,220,5125,5740,5500,26-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,295,5075,5745,5550,25-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,285,5175,5825,5500,24-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,255,5200,5915,5500,22-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,260,5250,5940,5500,21-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,295,5225,5845,5500,20-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,305,5200,5810,5500,19-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,260,5025,5845,5400,18-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,410,5125,5805,5500,17-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,325,5105,5815,5500,15-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,345.1,5150,5805,5400,14-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,375,5075,5805,5250,13-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,555,5175,5895,5500,12-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,410,5200,5855,5500,10-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,350,5150,5850,5500,8-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,360,5175,5935,5600,7-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,460,4700,5935,5250,6-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,280,5200,5950,5500,4-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,240,5275,5925,5500,3-Apr-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,200,4750,5900,5100,24-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,380,4850,5925,5400,23-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,440,4500,5875,5400,22-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,460,5000,5950,5250,21-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,400,4875,5940,5500,20-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,400,5000,5975,5500,18-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,380,4750,5925,5500,17-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,260,4750,5925,5500,16-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,220,4500,5900,5250,15-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,320,5250,5900,5500,14-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,340,4875,5890,5500,11-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,340,5250,5850,5500,10-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,540,5250,5850,5400,9-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,500,5250,5800,5500,8-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,545,5250,6000,5750,7-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,540,5250,5850,5500,6-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,480,5250,5900,5500,4-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,480,5000,5850,5400,3-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,460,4500,5800,5250,2-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,460,4500,5850,5250,1-Mar-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,460,5250,5900,5500,28-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,540,4900,5900,5250,27-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,540,4900,5925,5400,25-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,497.5,4900,5940,5500,23-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,495,4875,5905,5500,22-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,510,4750,5870,5400,21-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,505,4875,5850,5500,20-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,540,4875,5900,5500,18-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,610,4925,5890,5400,17-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,555,4900,5950,5350,15-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,230,5250,5965,5600,14-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,462.5,5375,5950,5600,13-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,505,4840,5950,5250,11-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,525,4875,5890,5250,10-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,517.5,4925,5890,5400,9-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,510,4875,5875,5500,8-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,535,4800,5920,5400,7-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,445,4950,6000,5750,6-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,505,4900,6000,5500,4-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,465,4875,5980,5400,3-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,440,4875,5950,5250,2-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,520,4750,5820,5400,1-Feb-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,610,5300,5840,5600,31-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,620,5650,5920,5750,30-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,490,5210,5935,5500,28-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,560,5550,6075,5900,24-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,580,5200,6035,5750,23-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,525,5250,5850,5500,16-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,460,5750,6000,5875,13-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,480,5250,5875,5600,12-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,485,5350,5775,5500,10-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,540,5250,5725,5500,9-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,450,5300,5750,5500,7-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,480,5325,5775,5500,6-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,532.5,5075,5690,5500,5-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,520,5050,5650,5500,4-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,420,4950,5575,5250,3-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,460,4850,5500,5250,2-Jan-17
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,255,4875,5410,5000,31-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,245,4900,5390,5100,30-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,325,4875,5400,5100,29-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,445,4900,5370,5250,26-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,390,4850,5350,5000,24-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,410,4900,5335,5000,23-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,440,4875,5330,5100,22-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,445,4875,5290,5050,20-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,500,4925,5360,5100,19-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,460,4900,5300,5000,17-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,480,4890,5270,5100,16-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,440,4875,5260,5000,15-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,495,4850,5245,5000,14-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,480,4850,5260,5050,13-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,420,4875,5255,5000,12-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,400,4850,5245,5050,10-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,510,4850,5270,5100,9-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,455,4875,5270,5100,8-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,525,4925,5335,5050,7-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,537.5,4975,5335,5100,6-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,578,4950,5305,5100,5-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,505,4850,5290,5100,3-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,495,5005,5240,5100,2-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,500,4895,5250,5100,1-Dec-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,540,4800,5320,5100,30-Nov-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,560,4700,5280,5050,29-Nov-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,440,4750,5330,5100,28-Nov-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,300,5000,5375,5250,24-Nov-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,300,5000,5480,5250,17-Nov-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,220,4880,5465,5000,16-Nov-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,122.5,5095,5370,5250,15-Nov-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,350,5025,5355,5250,14-Nov-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,540,4750,5110,5000,7-Nov-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,640,4750,5140,4950,5-Nov-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,300,3600,5185,4875,28-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,480,3650,5205,4750,27-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,580,3550,5210,4750,26-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,510,3500,5200,4750,25-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,580,3600,5300,4500,24-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,380,3750,5410,4875,22-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,340,3850,5480,4750,21-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,320,3800,5400,4750,20-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,295,4000,5500,5250,19-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,300,4150,5550,5250,18-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,340,4250,5585,5250,17-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,235,4200,5555,5250,15-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,240,4100,5440,4900,14-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,210,4050,5410,4875,13-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,220,4150,5470,4875,12-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,4825,5970,5400,10-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,4825,5970,5400,8-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,200,4800,5940,5500,7-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,130,4875,6000,5750,6-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,120,4850,5970,5550,5-Oct-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,89,4925,6140,5800,30-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,66,4850,6140,5800,29-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,61,4800,6205,5750,28-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,66,4750,6200,5750,27-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,70,4850,6340,5750,26-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,62,4750,6300,5250,24-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,90,5000,6400,5900,23-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,120,5505,6220,6000,22-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,220,5750,6400,6000,21-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,200,5500,6475,6000,20-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,80,5625,6310,6000,19-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,50,5250,6300,5750,17-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,60,5625,6190,6000,16-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,25,5390,6185,5750,15-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,15,5220,6060,5500,14-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,25,5450,5985,5500,13-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,35,5175,5875,5500,12-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,15,5205,5900,5500,10-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,25,5125,5925,5500,9-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,15,5625,5935,5725,8-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,2,4000,6015,5500,6-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,5,5675,5935,5750,5-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,19,5625,5935,5750,3-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,15,5625,5855,5750,1-Sep-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,12,5500,6000,5750,31-Aug-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,11,6070,6125,6100,30-Aug-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,3.5,5875,6330,6000,29-Aug-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,16,6425,6650,6500,20-Aug-16
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,18,6535,6635,6575,17-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,16,6450,6645,6500,16-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,22.5,6600,6650,6625,13-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,25,6510,6665,6625,12-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,17.5,6470,6620,6500,11-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,6,6450,6770,6600,10-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,7,6555,6855,6675,9-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,8,6450,6690,6625,8-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,1,5855,6450,6150,6-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,6,6000,6440,6200,5-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,25,5780,6440,6000,3-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,7.5,5980,6500,6250,2-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,10,5125,6000,5500,1-Aug-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,12,6450,6600,6500,30-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,25,6450,6670,6500,28-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,8,6400,6635,6500,27-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,15,6450,6605,6575,26-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,12,6450,6670,6600,25-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,8,6375,6625,6500,23-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,10,6350,6500,6500,22-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,42.5,6250,6420,6325,21-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,12.5,6500,6700,6600,20-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,20,6875,7000,6925,19-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,22,6950,7125,7000,18-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,17.5,6750,6925,6825,16-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,22.5,6400,6590,6590,14-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,16,6200,6500,6400,13-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,20,6100,6395,6250,12-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,19,6075,6355,6300,11-Jul-16
Gujarat,Rajkot,Rajkot,Other,Fibre Crops,14,5975,6320,6000,9-Jul-16
