date,rj_arrival,rj_price,kr_arrival,kr_price
9/3/2017,36.16666667,5066.666667,76.66666667,5517.333333
9/4/2017,71.5,5050,284,5006
9/5/2017,84,5050,220,5129
9/6/2017,90.5,5000,220,5129
9/7/2017,87,5000,109,5091
9/8/2017,74,5050,196.5,5048.5
9/9/2017,71,5000,196.5,5048.5
9/10/2017,79.66666667,5025,196.5,5048.5
9/11/2017,87,5000,180,5089
9/12/2017,105,5000,10,4150
9/13/2017,66.5,4750,99.66666667,4776.666667
9/14/2017,62.5,4875,147,4850
9/15/2017,68,5050,29,5500
9/16/2017,45.5,4875,91.5,4897.25
9/17/2017,72.41666667,4925,91.5,4897.25
9/18/2017,27,4750,147,4856
9/19/2017,56,4850,107.6666667,5068.666667
9/20/2017,77,4875,107.6666667,5068.666667
9/21/2017,55.5,4725,106,4083
9/22/2017,72.5,4750,126.5,4469.5
9/23/2017,66,4550,126.5,4469.5
9/24/2017,59,4750,126.5,4469.5
9/25/2017,69.5,4500,212,4689
9/26/2017,57,4600,159,4386
9/27/2017,39,4500,159,4386
9/28/2017,62,4550,139,4329
9/29/2017,62.5,4500,175.5,4509
9/30/2017,58,4530,175.5,4509
10/1/2017,58,4530,175.5,4509
10/2/2017,31,4500,139,4329
10/3/2017,44,4500,1,4360
10/4/2017,46,4550,85,3994
10/5/2017,36.1,4500,43,4177
10/6/2017,55,4450,9,3953
10/7/2017,53.5,4750,31.66666667,4102.333333
10/8/2017,44.26666667,4541.666667,31.66666667,4102.333333
10/9/2017,80,4750,349,4480
10/10/2017,78,4750,147.6666667,4142.333333
10/11/2017,76,4750,1,3580
10/12/2017,71,4750,230,4130
10/13/2017,82.1,4750,10,4147
10/14/2017,150,4550,147.5,4084.25
10/15/2017,89.51666667,4716.666667,147.5,4084.25
10/16/2017,260,4500,439,4589
10/17/2017,290,4500,170,4111.5
10/18/2017,170.62,4610,226.3333333,4288.666667
10/19/2017,195.525,4575,130,3679
10/20/2017,233.3333333,4516.666667,254,4329
10/21/2017,275,4500,274.3333333,4199
10/22/2017,275,4500,274.3333333,4199
10/23/2017,290,4500,278,4339
10/24/2017,239.9130556,4533.611111,220.6666667,4115.666667
10/25/2017,800,4550,1,4469
10/26/2017,180,4700,400,4267
10/27/2017,540,4550,7,4538
10/28/2017,65,4500,171.5,4403.25
10/29/2017,396.25,4575,171.5,4403.25
10/30/2017,400,4500,973,4450
10/31/2017,320,4500,345.25,4431
11/1/2017,301,4550,460,4418.333333
11/2/2017,405,4500,707,4350
11/3/2017,410,4500,7,4143
11/4/2017,395,4550,562.3333333,4314.333333
11/5/2017,386,4510,562.3333333,4314.333333
11/6/2017,425,4500,357,4246.5
11/7/2017,385,4550,16,4558
11/8/2017,295,4500,5,4040
11/9/2017,382,4520,1066,4549
11/10/2017,405,4500,17,4502
11/11/2017,335,4500,276,4412.25
11/12/2017,369,4510,276,4412.25
11/13/2017,620,4500,977,4545
11/14/2017,405,4550,516.25,4409
11/15/2017,441.25,4512.5,3,4379
11/16/2017,425,4500,681,4688
11/17/2017,335,4500,37,4608
11/18/2017,235,4550,424.5,4555
11/19/2017,404,4520,424.5,4555
11/20/2017,350,4525,478,4489
11/21/2017,435,4500,299.75,4541
11/22/2017,475,4550,4,4669
11/23/2017,465,4550,958,4769
11/24/2017,402.5,4537.5,52,4625
11/25/2017,458.3333333,4533.333333,373,4638
11/26/2017,458.3333333,4533.333333,373,4638
11/27/2017,475,4500,939,4750
11/28/2017,410,4500,1,4669
11/29/2017,455,4500,487.5,4703.25
11/30/2017,375,4500,758,4689
12/1/2017,500,4600,566,4702.666667
12/2/2017,520,4650,566,4702.666667
12/3/2017,455.8333333,4541.666667,566,4702.666667
12/4/2017,640,4750,776,5650
12/5/2017,300,4800,767,5169.5
12/6/2017,12,4500,767,5169.5
12/7/2017,240,4700,840,5109
12/8/2017,440,4800,808,5379.5
12/9/2017,326.4,4710,808,5379.5
12/10/2017,326.4,4710,808,5379.5
12/11/2017,520,4800,873,5659
12/12/2017,500,4900,856.5,5384
12/13/2017,485,4900,856.5,5384
12/14/2017,600,4900,573,5379
12/15/2017,560,5000,181,5000
12/16/2017,570,5000,542.3333333,5346
12/17/2017,539.1666667,4916.666667,542.3333333,5346
12/18/2017,480,5000,618,5680
12/19/2017,500,5000,457.3333333,5353
12/20/2017,420,5000,457.3333333,5353
12/21/2017,460,5000,673,5450
12/22/2017,460,5200,645.5,5565
12/23/2017,520,5100,645.5,5565
12/24/2017,473.3333333,5050,645.5,5565
12/25/2017,440,5050,673,5450
12/26/2017,420,5100,673,5450
12/27/2017,520,5250,673,5450
12/28/2017,530,5250,1053,5964
12/29/2017,520,5200,1053,5964
12/30/2017,500,5200,1053,5964
12/31/2017,488.3333333,5175,1053,5964
1/1/2018,520,5200,609,5480
1/2/2018,460,5100,831,5722
1/3/2018,560,5050,831,5722
1/4/2018,640,5100,118,5027
1/5/2018,600,5100,363.5,5253.5
1/6/2018,580,5000,363.5,5253.5
1/7/2018,560,5091.666667,363.5,5253.5
1/8/2018,580,4900,530,5665
1/9/2018,640,5100,324,5346
1/10/2018,540,5100,324,5346
1/11/2018,580,4850,397,5335
1/12/2018,560,5050,3,4254
1/13/2018,520,4900,310,5084.666667
1/14/2018,570,4983.333333,310,5084.666667
1/15/2018,360,5000,200,4794.5
1/16/2018,400,4900,200,4794.5
1/17/2018,440,4700,200,4794.5
1/18/2018,560,5250,560,5650
1/19/2018,480,5000,560,5650
1/20/2018,640,5100,560,5650
1/21/2018,480,4991.666667,560,5650
1/22/2018,640,5050,511,5400
1/23/2018,540,5000,535.5,5525
1/24/2018,640,4900,535.5,5525
1/25/2018,588,5010,164,5171
1/26/2018,615,5012.5,337.5,5285.5
1/27/2018,800,4750,337.5,5285.5
1/28/2018,655,4925,337.5,5285.5
1/29/2018,660,4875,331,5250
1/30/2018,560,4750,247.5,5210.5
1/31/2018,620,4750,2,4529
2/1/2018,510,5000,148,5250
2/2/2018,530,4800,1,4971
2/3/2018,515,5000,120.5,5000
2/4/2018,565.8333333,4862.5,120.5,5000
2/5/2018,300,4900,357,5260
2/6/2018,280,5000,127,5002.5
2/7/2018,340,5000,168.6666667,5160.333333
2/8/2018,440,4750,265,5650
2/9/2018,435,5000,311,5455
2/10/2018,460,4925,311,5455
2/11/2018,375.8333333,4929.166667,311,5455
2/12/2018,485,5000,495,5150
2/13/2018,432,4935,380,5400
2/14/2018,640,5000,380,5400
2/15/2018,525,4750,264,5450
2/16/2018,490,4750,379.5,5300
2/17/2018,370,4750,379.5,5300
2/18/2018,502,4850,379.5,5300
2/19/2018,506.25,4812.5,564,5085
2/20/2018,506.25,4812.5,414,5267.5
2/21/2018,285,4750,414,5267.5
2/22/2018,355,4750,486,5035
2/23/2018,455,4875,525,5060
2/24/2018,365,4750,525,5060
2/25/2018,365,4781.25,525,5060
2/26/2018,465,4750,537,4886
2/27/2018,290,4925,511.5,4960.5
2/28/2018,330,5000,511.5,4960.5
3/1/2018,185,5000,394,4510
3/2/2018,327,4885,465.5,4698
3/3/2018,122.5,4750,465.5,4698
3/4/2018,278.5,4885,465.5,4698
3/5/2018,231.875,4918.75,523,4219
3/6/2018,212.5,4916.666667,458.5,4364.5
3/7/2018,240,5100,458.5,4364.5
3/8/2018,250,4750,462,3909
3/9/2018,260,4850,492.5,4064
3/10/2018,240,4900,492.5,4064
3/11/2018,247.5,4900,492.5,4064
3/12/2018,320,4900,698,5150
3/13/2018,260,5200,580,4529.5
3/14/2018,300,5000,580,4529.5
3/15/2018,200,4750,557,4019
3/16/2018,220,4750,198,4010
3/17/2018,280,5000,484.3333333,4393
3/18/2018,263.3333333,4933.333333,275,4050
3/19/2018,300,4750,343.3333333,4026.333333
3/20/2018,200,4750,343.3333333,4026.333333
3/21/2018,300,4925,343.3333333,4026.333333
3/22/2018,305,4750,496,4010
3/23/2018,180,4875,1,3956
3/24/2018,257,4810,257.3333333,4005.333333
3/25/2018,257,4810,248.5,3983
3/26/2018,246.25,4825,598,4050
3/27/2018,261.6666667,4850,365,4005.333333
3/28/2018,242.5,4812.5,365,4005.333333
3/29/2018,180,4875,186,4010
3/30/2018,240.7361111,4830.416667,392,4030
3/31/2018,237.4833333,4834.5,392,4030
4/1/2018,232.6041667,4840.625,392,4030
4/2/2018,120,4750,507,4453
4/3/2018,105,4750,3,4224
4/4/2018,180,4750,1,4250
4/5/2018,430,4750,306,4350
4/6/2018,310,4750,9,4025
4/7/2018,320,4750,165.2,4260.4
4/8/2018,244.1666667,4750,165.2,4260.4
4/9/2018,260,4900,418,4350
4/10/2018,250,4750,183.5,4243.75
4/11/2018,300,4750,244.3333333,4241.666667
4/12/2018,300,5000,219,4260
4/13/2018,190,4500,318.5,4305
4/14/2018,240,4750,318.5,4305
4/15/2018,256.6666667,4775,318.5,4305
4/16/2018,280,4750,297,4350
4/17/2018,240,4750,258,4305
4/18/2018,185,4750,258,4305
4/19/2018,175,4750,297,4350
4/20/2018,160,4750,297,4350
4/21/2018,125,4900,297,4350
4/22/2018,194.1666667,4775,297,4350
4/23/2018,177,4780,284,4335
4/24/2018,161.25,4787.5,289.2,4341
4/25/2018,122,4750,297,4350
4/26/2018,120,5050,252,4813
4/27/2018,115,5100,195,5910
4/28/2018,150,5200,223.5,5361.5
4/29/2018,126.75,5025,223.5,5361.5
4/30/2018,120,4750,200,4450
5/1/2018,120,4750,215.6666667,5057.666667
5/2/2018,130,5100,9,5126
5/3/2018,120,5000,198,4539
5/4/2018,120,5050,135.6666667,4705
5/5/2018,110,5100,135.6666667,4705
5/6/2018,120,4958.333333,135.6666667,4705
5/7/2018,130,5100,134,4592
5/8/2018,110,4900,113.6666667,4752.333333
5/9/2018,120,5100,166,4565.5
5/10/2018,130,5250,39,4511
5/11/2018,120,5090,86.5,4551.5
5/12/2018,150,5000,86.5,4551.5
5/13/2018,128,5070,86.5,4551.5
5/14/2018,160,5000,84,4442
5/15/2018,100,5050,61.5,4476.5
5/16/2018,100,5100,61.5,4476.5
5/17/2018,120,5100,109,4550
5/18/2018,120,5050,96.5,4496
5/19/2018,120,5060,96.5,4496
5/20/2018,120,5060,96.5,4496
5/21/2018,110,5250,254,4971
5/22/2018,112.5,5125,181.5,4760.5
5/23/2018,116.6666667,5133.333333,181.5,4760.5
5/24/2018,105,5250,168,5006
5/25/2018,100,5400,211,4988.5
5/26/2018,90,5250,211,4988.5
5/27/2018,101.25,5287.5,211,4988.5
5/28/2018,120,5250,189,5112
5/29/2018,90,5050,178.5,5059
5/30/2018,95,5400,44,5600
5/31/2018,85,5250,177,5173
6/1/2018,96,5240,136.6666667,5295
6/2/2018,500,5400,136.6666667,5295
6/3/2018,178,5270,136.6666667,5295
6/4/2018,380,5500,188,5317
6/5/2018,73.1,5500,136.3333333,5363.333333
6/6/2018,52.8,5250,182.5,5245
6/7/2018,62.6,5400,141,5215
6/8/2018,62.6,5750,74,5800
6/9/2018,55,5750,134.3333333,5444
6/10/2018,114.35,5525,134.3333333,5444
6/11/2018,76.1,5750,57,5476
6/12/2018,48.5,6000,90.66666667,5497
6/13/2018,84.5,5750,90.66666667,5497
6/14/2018,65.34,5800,137,5580
6/15/2018,40,6250,189,6090
6/16/2018,48,6050,127.6666667,5715.333333
6/17/2018,59.42,5960,127.6666667,5715.333333
6/18/2018,99,6250,130,5227
6/19/2018,105,5900,152,5632.333333
6/20/2018,40.5,6000,152,5632.333333
6/21/2018,90.2,5750,156,5669
6/22/2018,49.4,5750,25,5300
6/23/2018,76.82,5930,103.6666667,5398.666667
6/24/2018,76.82,5930,103.6666667,5398.666667
6/25/2018,51,5750,113,5650
6/26/2018,40.5,5750,98,5539.666667
6/27/2018,58,5750,98,5539.666667
6/28/2018,58.4,5750,74,5680
6/29/2018,44.5,5900,75,6250
6/30/2018,24.5,5750,87.33333333,5860
7/1/2018,46.15,5775,87.33333333,5860
7/2/2018,45,5750,84,5655
7/3/2018,35,5750,77.66666667,5861.666667
7/4/2018,36,5900,77.66666667,5861.666667
7/5/2018,33,5750,69,5810
7/6/2018,15,5900,52,5735
7/7/2018,32.8,5810,68.33333333,5733.333333
7/8/2018,32.8,5810,68.33333333,5733.333333
7/9/2018,35,5750,61,5645
7/10/2018,30,5800,60.66666667,5730
7/11/2018,29,5750,60.66666667,5730
7/12/2018,29,5750,39,5779
7/13/2018,24.5,5750,50,5712
7/14/2018,29.5,5760,50,5712
7/15/2018,29.5,5760,50,5712
7/16/2018,8,6000,65,6050
7/17/2018,5,5750,52,5914.5
7/18/2018,10,6000,52,5914.5
7/19/2018,16.5,6100,46,5960
7/20/2018,16,6000,177,5850
7/21/2018,18,5750,96,5953.333333
7/22/2018,12.25,5933.333333,96,5953.333333
7/23/2018,28,5750,112,5960
7/24/2018,17.7,5920,111.6666667,5923.333333
7/25/2018,19.625,5900,111.6666667,5923.333333
7/26/2018,20.66666667,5833.333333,40,5800
7/27/2018,23,5750,76,5880
7/28/2018,2,6000,76,5880
7/29/2018,15,5875,76,5880
7/30/2018,14,5750,133,6050
7/31/2018,20,6000,86.5,5925
8/1/2018,24,5750,86.5,5925
8/2/2018,15,5875,59,5889
8/3/2018,48,5750,45,5900
8/4/2018,28,6000,79,5946.333333
8/5/2018,26.8,5850,79,5946.333333
8/6/2018,20,5750,180,6120
8/7/2018,17,6200,94.66666667,5969.666667
8/8/2018,28.25,5925,94.66666667,5969.666667
8/9/2018,28.25,5925,94,6120
8/10/2018,28,6250,137,6120
8/11/2018,21.66666667,6066.666667,137,6120
8/12/2018,21.66666667,6066.666667,137,6120
8/13/2018,20,6250,45,5997
8/14/2018,25,6200,69.5,6058.5
8/15/2018,24.33333333,6233.333333,69.5,6058.5
8/16/2018,28,6200,30,5850
8/17/2018,24.33333333,6216.666667,37.5,5923.5
8/18/2018,8,6000,37.5,5923.5
8/19/2018,20.25,6162.5,37.5,5923.5
8/20/2018,10.5,6200,94,6050
8/21/2018,13,5750,62,5950
8/22/2018,16,6250,62,5950
8/23/2018,16,5750,78,5820
8/24/2018,30,5750,86,5935
8/25/2018,16,5750,86,5935
8/26/2018,16.91666667,5908.333333,86,5935
8/27/2018,3.5,5250,176,5850
8/28/2018,5.2,5750,127,5835
8/29/2018,8,5750,127,5835
8/30/2018,5.7,6000,176,5850
8/31/2018,20,5750,176,5850
9/1/2018,17.5,5750,52,5750
9/2/2018,9.983333333,5708.333333,114,5800
9/3/2018,11.28,5800,171,5940
9/4/2018,12.8,5812.5,111.5,5845
9/5/2018,14.4,5833.333333,111.5,5845
9/6/2018,18.75,5750,129,5650
9/7/2018,17.5,5750,117.3333333,5780
9/8/2018,14.11888889,5775.694444,150,5795
9/9/2018,14.946,5789.166667,150,5795
9/10/2018,7,6000,85,5519
9/11/2018,9.5,5500,18,5727
9/12/2018,12,6000,30,5589
9/13/2018,20.5,6250,44.33333333,5611.666667
9/14/2018,32.5,6300,23,5520
9/15/2018,25,6000,39,5588.75
9/16/2018,17.75,6008.333333,39,5588.75
9/17/2018,31.5,5750,252,5650
9/18/2018,34.1,5750,101.6666667,5586.333333
9/19/2018,26,5875,137.5,5585
9/20/2018,38.5,5750,158,5950
9/21/2018,14,5250,205,5800
9/22/2018,24,5250,205,5800
9/23/2018,28.01666667,5604.166667,205,5800
9/24/2018,50,5750,367,5850
9/25/2018,38,5250,262.5,5900
9/26/2018,43,5750,3,6220
9/27/2018,23,5750,212,5850
9/28/2018,34.5,6000,194,5973.333333
9/29/2018,34,5750,194,5973.333333
9/30/2018,37.08333333,5708.333333,194,5973.333333
10/1/2018,34,5600,398,5756
10/2/2018,38,5500,204.3333333,5942
10/3/2018,52,5500,305,5803
10/4/2018,55,5500,350,5669
10/5/2018,42.6,5570,374,5712.5
10/6/2018,60,5500,374,5712.5
10/7/2018,47.8,5520,374,5712.5
10/8/2018,120,5500,630,5980
10/9/2018,122,5500,490,5824.5
10/10/2018,400,5625,490,5824.5
10/11/2018,201,5500,607,5650
10/12/2018,190,5500,6,5428
10/13/2018,210,5925,414.3333333,5686
10/14/2018,207.1666667,5591.666667,414.3333333,5686
10/15/2018,220,6000,1060,5560
10/16/2018,260,6050,557.6666667,5546
10/17/2018,300,6000,4,5878
10/18/2018,236,5895,594,6850
10/19/2018,340,5750,552.6666667,6096
10/20/2018,320,5500,552.6666667,6096
10/21/2018,288,5860,552.6666667,6096
10/22/2018,280,5925,1144,5739
10/23/2018,310,5793.75,12,5723
10/24/2018,280,5900,583.3333333,6104
10/25/2018,285,5900,1156,5750
10/26/2018,321,5900,75,5753
10/27/2018,291.5,5906.25,596.75,5741.25
10/28/2018,291.5,5906.25,596.75,5741.25
10/29/2018,450,5800,1741,5819
10/30/2018,420,5700,990.6666667,5774
10/31/2018,600,5750,589,5784
11/1/2018,447.75,5787.5,801.6666667,5785.333333
11/2/2018,490,5750,263,5658
11/3/2018,490,5750,864.3333333,5753.666667
11/4/2018,490,5750,864.3333333,5753.666667
11/5/2018,510,5725,2101,6210
11/6/2018,600,5750,984.3333333,5884
11/7/2018,504.625,5752.083333,420,5534
11/8/2018,516,5745,90,800
11/9/2018,522.5,5743.75,870.3333333,4181.333333
11/10/2018,533.3333333,5741.666667,870.3333333,4181.333333
11/11/2018,555,5737.5,870.3333333,4181.333333
11/12/2018,640,5550,255,3167
11/13/2018,300,5750,661,5609
11/14/2018,440,5750,4,5725
11/15/2018,500,5775,659,5669
11/16/2018,570,5750,9,5730
11/17/2018,600,5750,333.25,5683.25
11/18/2018,508.3333333,5720.833333,333.25,5683.25
11/19/2018,600,5750,695,5560
11/20/2018,590,5750,22,5897
11/21/2018,581,5700,346.25,5714
11/22/2018,604,5750,3,5569
11/23/2018,550,5750,9,5702
11/24/2018,560,5700,182.25,5682
11/25/2018,580.8333333,5733.333333,182.25,5682
11/26/2018,700,5500,11.33333333,5722.666667
11/27/2018,645,5500,53,5609
11/28/2018,560,5500,1,5077
11/29/2018,530,5550,1215,5490
11/30/2018,575,5550,23,5603
12/1/2018,460,5600,323,5444.75
12/2/2018,578.3333333,5533.333333,323,5444.75
12/3/2018,600,5250,922,5450
12/4/2018,588,5400,15,5128
12/5/2018,552,5400,543.75,5417.75
12/6/2018,547,5400,353,5471
12/7/2018,560,5400,4,5388
12/8/2018,540,5250,323.5,5359.25
12/9/2018,564.5,5350,323.5,5359.25
12/10/2018,580,5550,935,5510
12/11/2018,550,5500,430.6666667,5456.333333
12/12/2018,620,5500,4,5769
12/13/2018,600,5500,634,5512
12/14/2018,545,5250,25,5571
12/15/2018,595,5500,399.5,5590.5
12/16/2018,581.6666667,5466.666667,399.5,5590.5
12/17/2018,625,5500,703,5510
12/18/2018,705,5400,16,5720
12/19/2018,710,5400,2,5749
12/20/2018,636,5410,529,5550
12/21/2018,625,5250,17,3081
12/22/2018,565,5350,253.4,5122
12/23/2018,646,5380,253.4,5122
12/24/2018,615,5250,543,5489
12/25/2018,628.75,5312.5,272.75,4967.25
12/26/2018,470,5250,58,5824
12/27/2018,600,5250,344,5439
12/28/2018,562.5,5275,3,5111
12/29/2018,560,5250,237,5465.75
12/30/2018,561.25,5250,237,5465.75
12/31/2018,535,5250,315,5489
1/1/2019,545,5400,9,5989
1/2/2019,560,5250,167.75,5507
1/3/2019,500,5400,239,5480
1/4/2019,495,5250,13,5794
1/5/2019,490,5250,144,5688
1/6/2019,520.8333333,5300,144,5688
1/7/2019,525,5400,411,5510
1/8/2019,520,5400,6,5625
1/9/2019,455,5400,12,5796
1/10/2019,500,5250,378,5560
1/11/2019,498,5340,6,5732
1/12/2019,440,5400,162.6,5644.6
1/13/2019,488,5370,162.6,5644.6
1/14/2019,478.75,5362.5,333,5509
1/15/2019,220,5400,182.25,5649.25
1/16/2019,500,5400,3,5819
1/17/2019,500,5400,295,5500
1/18/2019,480,5400,210.3333333,5609.333333
1/19/2019,460,5250,210.3333333,5609.333333
1/20/2019,432,5370,210.3333333,5609.333333
1/21/2019,520,5250,364,5435
1/22/2019,405,5400,220.6666667,5584.666667
1/23/2019,473,5340,7,5579
1/24/2019,680,5250,102,5469
1/25/2019,440,5375,1,5200
1/26/2019,511.25,5318.75,118.5,5420.75
1/27/2019,511.25,5318.75,118.5,5420.75
1/28/2019,385,5375,556,5019
1/29/2019,405,5250,166.5,5316.75
1/30/2019,380,5300,1,5450
1/31/2019,400,5250,348,5109
2/1/2019,320,5325,301.6666667,5192.666667
2/2/2019,310,5350,5,5579
2/3/2019,366.6666667,5308.333333,227.5,5289.25
2/4/2019,302.5,5425,461,5019
2/5/2019,342.5,5400,10,5399
2/6/2019,364,5425,206,5276.5
2/7/2019,315,5400,366,5019
2/8/2019,242.5,5250,3,4892
2/9/2019,215,5250,210,5082.25
2/10/2019,296.9166667,5358.333333,210,5082.25
2/11/2019,242.5,5375,481,5150
2/12/2019,315,5375,283.3333333,5020.333333
2/13/2019,222.5,5250,283.3333333,5020.333333
2/14/2019,205.5,5250,259,4389
2/15/2019,202,5400,370,4769.5
2/16/2019,242.5,5250,370,4769.5
2/17/2019,238.3333333,5316.666667,370,4769.5
2/18/2019,240,5375,317,4419
2/19/2019,210,5375,288,4404
2/20/2019,220,5375,288,4404
2/21/2019,220,5375,179,4439
2/22/2019,222,5375,248,4429
2/23/2019,190,5400,248,4429
2/24/2019,217,5379.166667,248,4429
2/25/2019,170,5425,273,4469
2/26/2019,180,5400,226,4454
2/27/2019,200,5450,226,4454
2/28/2019,270,5300,240,4469
3/1/2019,290,5250,256.5,4469
3/2/2019,260,5275,256.5,4469
3/3/2019,228.3333333,5350,256.5,4469
3/4/2019,240,5335,240,4469
3/5/2019,195,5500,240,4469
3/6/2019,240,5500,240,4469
3/7/2019,202,5475,439,5489
3/8/2019,230,5500,439,5489
3/9/2019,237.5,5400,439,5489
3/10/2019,220.9,5475,439,5489
3/11/2019,230,5500,359,4669
3/12/2019,241,5475,399,5079
3/13/2019,238,5550,399,5079
3/14/2019,240,5600,234,5820
3/15/2019,240,5525,296.5,5244.5
3/16/2019,241,5550,296.5,5244.5
3/17/2019,238.3333333,5533.333333,296.5,5244.5
3/18/2019,260,5875,300,5069
3/19/2019,262,5750,10,5471
3/20/2019,200,5925,181.3333333,5453.333333
3/21/2019,240.6,5725,187,5669
3/22/2019,180,5875,165.6666667,5403
3/23/2019,155,5805,165.6666667,5403
3/24/2019,211.4,5846,165.6666667,5403
3/25/2019,199.25,5838.75,355,5580
3/26/2019,178.3333333,5868.333333,271,5624.5
3/27/2019,167.5,5840,271,5624.5
3/28/2019,167.5,5840,312,5950
3/29/2019,155,5805,333.5,5765
3/30/2019,179.8305556,5839.680556,333.5,5765
3/31/2019,173.5166667,5838.416667,333.5,5765
4/1/2019,120,5855,431,5819
4/2/2019,170,6025,39,6050
4/3/2019,200,6050,260.6666667,5939.666667
4/4/2019,300,6060,234,5900
4/5/2019,320,6100,2,6761
4/6/2019,240,6250,178,6049
4/7/2019,225,6056.666667,176.8,6115.8
4/8/2019,340,6205,200,6230
4/9/2019,350,6155,153.5,6235
4/10/2019,400,6025,153.5,6235
4/11/2019,300,6005,262,6190
4/12/2019,340,6005,27,5897
4/13/2019,300,6050,163,6105.666667
4/14/2019,338.3333333,6074.166667,163,6105.666667
4/15/2019,280,6075,235,6123
4/16/2019,220,6055,174.6666667,6070
4/17/2019,180,6075,174.6666667,6070
4/18/2019,220,6100,151,6250
4/19/2019,240,6071,193,6186.5
4/20/2019,225,6076.25,193,6186.5
4/21/2019,225,6076.25,193,6186.5
4/22/2019,240,6105,137,6180
4/23/2019,213.3333333,6093.333333,144,6215
4/24/2019,140,6125,144,6215
4/25/2019,140,6105,129,6057
4/26/2019,160,6080,28,6461
4/27/2019,100,6050,98,6232.666667
4/28/2019,156,6093,98,6232.666667
4/29/2019,110,6060,175,6118
4/30/2019,120,6050,110.6666667,6212
5/1/2019,118,6000,110.6666667,6212
5/2/2019,131,6025,145,6116
5/3/2019,135,6035,160,6117
5/4/2019,122,6050,160,6117
5/5/2019,122.6666667,6036.666667,160,6117
5/6/2019,65,5750,139,5871
5/7/2019,114.2,5972,142,5993.5
5/8/2019,82.5,5750,142,5993.5
5/9/2019,62,5700,57,5973
5/10/2019,78,5800,98,5922
5/11/2019,62.8,5850,98,5922
5/12/2019,70.06,5770,98,5922
5/13/2019,45,5800,61,5508
5/14/2019,61,5800,1,5517
5/15/2019,71.5,5850,39.66666667,5666
5/16/2019,48,5750,24,5976
5/17/2019,55,5900,28.66666667,5667
5/18/2019,56.1,5820,28.66666667,5667
5/19/2019,56.1,5820,28.66666667,5667
5/20/2019,38,5850,55,5678
5/21/2019,54,5750,39.5,5827
5/22/2019,62,5875,39.5,5827
5/23/2019,60,5850,13,5931
5/24/2019,42.5,5900,34,5804.5
5/25/2019,40.5,6000,34,5804.5
5/26/2019,49.5,5870.833333,34,5804.5
5/27/2019,63,6025,37,5782
5/28/2019,82.5,6275,1,5690
5/29/2019,82,6250,17,5801
5/30/2019,95,6300,15,5384
5/31/2019,122.5,6275,17.66666667,5618.666667
6/1/2019,93,6250,17.66666667,5618.666667
6/2/2019,89.66666667,6229.166667,17.66666667,5618.666667
6/3/2019,123,5750,17,5550
6/4/2019,141,5825,16,5467
6/5/2019,104,5750,16,5467
6/6/2019,74,5950,11,5818
6/7/2019,68,5900,14,5684
6/8/2019,64,5900,14,5684
6/9/2019,95.66666667,5845.833333,14,5684
6/10/2019,69,5700,12,5172
6/11/2019,83,5675,11.5,5495
6/12/2019,64,5625,11.5,5495
6/13/2019,69.6,5760,3,5312
6/14/2019,70,5725,7.5,5242
6/15/2019,22,5600,7.5,5242
6/16/2019,59.5,5650,7.5,5242
6/17/2019,55,5825,8,5404
6/18/2019,55,5850,5.5,5358
6/19/2019,42,5775,5.5,5358
6/20/2019,38,5750,6,5110
6/21/2019,41.5,5750,7,5257
6/22/2019,82,5800,7,5257
6/23/2019,52.25,5791.666667,7,5257
6/24/2019,52,5775,9,5570
6/25/2019,44,5700,7.5,5340
6/26/2019,62,5700,7.5,5340
6/27/2019,41,5800,9,5570
6/28/2019,41.5,5650,9,5570
6/29/2019,46,5750,9,5570
6/30/2019,47.75,5729.166667,9,5570
7/1/2019,38,5900,8.5,5493.333333
7/2/2019,41.5,5875,8.7,5524
7/3/2019,25,6000,9,5570
7/4/2019,38.4,5835,9,5570
7/5/2019,22,6000,9,5570
7/6/2019,21,6025,9,5570
7/7/2019,29.5,5960,8.866666667,5549.555556
7/8/2019,25,6000,8.94,5560.8
7/9/2019,23.25,6006.25,9,5570
7/10/2019,18,6005,9,5570
7/11/2019,21,6025,9,5570
7/12/2019,26,6040,9,5570
7/13/2019,21,6025,8.967777778,5565.059259
7/14/2019,22.2,6019,8.988,5568.16
7/15/2019,23,6025,18,5718
7/16/2019,20,6050,18,5718
7/17/2019,20,6050,18,5718
7/18/2019,18,6050,16,5320
7/19/2019,16,6000,17,5519
7/20/2019,21,6075,17,5519
7/21/2019,19.66666667,6041.666667,17,5519
7/22/2019,14,6055,42,5502
7/23/2019,17,6055,29,5411
7/24/2019,21,6075,29,5411
7/25/2019,18,6050,22,5440
7/26/2019,21,6050,32,5471
7/27/2019,15,6000,32,5471
7/28/2019,17.66666667,6047.5,32,5471
7/29/2019,8,6000,59,5417
7/30/2019,16.6,6035,40.5,5428.5
7/31/2019,8,6000,40.5,5428.5
8/1/2019,4.5,6000,45,5468
8/2/2019,15,6025,52,5442.5
8/3/2019,4.5,6000,52,5442.5
8/4/2019,8,6005,52,5442.5
8/5/2019,22.5,5955,18,5016
8/6/2019,42,5910,7,5024
8/7/2019,17.7,5978,23.33333333,5169.333333
8/8/2019,20,5745,12.5,5020
8/9/2019,20,5850,12.5,5020
8/10/2019,26.125,5865,12.5,5020
8/11/2019,26.125,5865,12.5,5020
8/12/2019,20.5,5840,32,5246
